cargo_volume,temperature,precipitation,traffic_volume,terminal_code,day_of_week,time_block,wait_time_mins
1330.0,27.642432077811506,0,522,PNC,MON,06-12,90
2310.0,-7.740350573929513,50,164,HJNC,THU,18-24,164
1581.0,10.907592596403688,5,149,HJNC,MON,18-24,52
2474.0,7.082754400325161,0,487,PNC,SAT,18-24,112
1869.0,4.246404195889301,0,394,PNC,THU,06-12,100
1240.0,2.8564817320144034,0,398,PNC,TUE,00-06,81
616.0,-5.888165281281586,20,188,HJNC,WED,18-24,90
2353.0,4.167162320824197,20,373,HJNC,THU,12-18,142
3338.0,-8.062641877794913,5,351,PNIT,FRI,12-18,179
1650.0,25.143373863999585,0,343,HJNC,WED,12-18,113
2431.0,7.920250728110524,50,578,HPNT,WED,12-18,186
1512.0,9.975672454396022,50,341,HJNC,MON,12-18,163
2164.0,30.21175639025592,0,123,PNC,THU,06-12,71
1581.0,19.612474273754934,20,533,HJNC,SAT,00-06,138
1133.0,-9.63734034960461,0,65,PNIT,SUN,06-12,42
1012.0,32.442867033257826,5,575,HJNC,WED,12-18,136
3349.0,0.6715009689970053,0,385,PNC,FRI,12-18,157
1619.0,-5.157361685806352,5,565,HPNT,SAT,18-24,87
1641.0,24.565768027139697,5,176,PNC,SAT,18-24,79
1059.0,,0,567,HPNT,FRI,00-06,116
987.0,9.519675470810789,20,178,PNIT,SUN,00-06,64
1396.0,1.2276385857233798,0,560,PNIT,FRI,00-06,149
1712.0,14.63621704380434,0,472,HJNC,MON,06-12,102
1203.0,2.3473072341164354,0,434,PNIT,TUE,18-24,87
1970.0,30.57123523791804,0,281,PNIT,SUN,00-06,101
1080.0,-0.3157984120063251,5,244,PNC,THU,18-24,57
3337.0,29.79598177050891,20,114,PNC,WED,18-24,139
3408.0,,50,326,HJNC,THU,18-24,192
2794.0,27.281966025285847,0,273,HJNC,SAT,18-24,84
653.0,22.07806981374297,50,327,HJNC,WED,18-24,130
2179.0,21.351280014653685,5,415,HJNC,SUN,18-24,105
1496.0,4.595561346277508,0,565,PNC,MON,06-12,113
3244.0,0.5253619162491567,50,264,HJNC,THU,12-18,176
1743.0,-0.5101197543645348,0,488,HJNC,MON,18-24,67
1592.0,28.57362456768149,0,477,PNIT,MON,06-12,77
1508.0,26.9192069116559,5,445,HJNC,SUN,00-06,91
2641.0,9.82580876055383,50,258,HPNT,THU,06-12,174
2273.0,-4.041792392659543,0,550,PNIT,THU,06-12,103
1457.0,7.201351338985628,50,512,PNC,SUN,06-12,171
952.0,17.870455436161013,50,276,HPNT,SUN,18-24,155
1727.0,10.448141951597876,20,424,HJNC,WED,00-06,91
3459.0,25.108517081734774,50,549,PNIT,SAT,06-12,207
2765.0,34.89302700131235,5,142,HJNC,SAT,00-06,123
3021.0,-1.3990560197996427,0,509,PNIT,SUN,06-12,110
2979.0,10.684286884680759,5,370,HJNC,FRI,18-24,131
2888.0,9.39427558643699,0,59,HPNT,MON,06-12,81
1050.0,3.7021639737027865,0,352,PNC,SAT,06-12,58
2135.0,-1.0857017475869686,50,371,HPNT,TUE,00-06,180
1812.0,-7.043854757965335,20,505,HPNT,SUN,00-06,163
2257.0,29.920369275066427,0,327,PNC,SUN,00-06,88
856.0,8.893191395884294,20,587,PNIT,WED,12-18,176
2570.0,12.3602983325022,20,442,PNIT,SUN,00-06,128
2285.0,31.262392169041213,20,144,PNC,WED,06-12,97
3069.0,24.93307148821765,50,156,HJNC,FRI,12-18,197
2281.0,-4.12744311472671,0,439,PNIT,FRI,00-06,122
3349.0,15.443898542348407,0,575,HPNT,SUN,18-24,130
3309.0,9.901352443380162,20,120,PNC,MON,00-06,124
,25.874498266044327,0,425,HPNT,WED,18-24,93
2131.0,22.590464642537718,50,417,PNIT,WED,12-18,181
3316.0,21.068257485998238,50,100,PNC,TUE,18-24,153
1515.0,5.32451759659536,5,192,PNC,MON,12-18,100
1848.0,26.223367867966452,50,468,PNIT,MON,18-24,170
1015.0,-7.642391698231245,20,597,PNIT,SAT,00-06,121
3339.0,-2.816879435552474,0,549,PNC,FRI,12-18,182
835.0,5.103047284006028,20,216,HJNC,SAT,06-12,52
2282.0,-6.543665151882342,0,309,PNC,MON,06-12,110
2805.0,0.5747424890611228,50,241,HJNC,SUN,06-12,151
996.0,27.356794234906317,50,251,HPNT,TUE,00-06,143
1395.0,32.67131920055357,5,234,HJNC,SUN,06-12,65
2707.0,3.707106009838572,0,207,HJNC,SUN,12-18,95
1351.0,1.9032111794977205,50,148,PNIT,MON,06-12,142
2187.0,2.5951693510892113,5,290,PNC,SAT,12-18,92
2431.0,,5,540,HPNT,THU,06-12,103
3237.0,-8.383141801631215,0,251,PNC,SUN,18-24,102
2927.0,31.711235584899867,20,558,HJNC,SUN,12-18,177
2068.0,-0.38358362933522194,20,145,HJNC,THU,06-12,108
1456.0,8.900183333663222,20,539,HJNC,TUE,06-12,133
3238.0,-9.56409027665645,0,267,PNC,FRI,06-12,130
2136.0,28.607979091177576,20,576,HJNC,WED,12-18,161
1791.0,22.90208050047127,0,322,PNC,MON,12-18,95
1940.0,,0,268,HPNT,SAT,06-12,96
1691.0,25.17269656383796,20,381,HPNT,FRI,18-24,127
1566.0,4.116793042342936,0,502,PNC,SAT,12-18,111
784.0,1.1543011427790635,0,201,HPNT,FRI,12-18,107
2944.0,,20,396,PNIT,MON,18-24,155
511.0,6.385074875472476,0,463,HJNC,WED,00-06,56
2130.0,15.479675708867745,50,576,HJNC,MON,18-24,170
3046.0,-9.71841380380884,0,480,HJNC,WED,06-12,100
1253.0,-7.2151434243786134,5,428,PNIT,SAT,12-18,100
2582.0,14.091557353174306,5,477,HJNC,TUE,12-18,140
3274.0,15.473224090167431,0,133,PNC,WED,12-18,101
3396.0,23.815382500670466,5,241,HJNC,FRI,12-18,170
589.0,-4.061560616921722,0,90,PNC,TUE,00-06,29
1275.0,13.093238769055045,0,358,HPNT,SAT,12-18,100
3152.0,-1.2498560005740131,0,427,PNC,THU,12-18,137
2125.0,-5.806174619678739,20,185,PNC,TUE,00-06,75
917.0,8.472310732724956,20,155,PNC,WED,06-12,56
614.0,-2.6498508359924244,0,568,HJNC,TUE,06-12,96
1116.0,-0.019810981345663947,5,591,PNIT,SAT,00-06,84
1325.0,4.289956094127579,50,175,PNIT,TUE,06-12,141
2149.0,1.6724780334438307,5,406,PNC,SAT,06-12,102
2016.0,-6.058391616732412,0,449,HJNC,THU,18-24,80
912.0,-5.953768981313397,50,128,PNIT,WED,18-24,127
1228.0,-1.3037763144624321,50,438,HPNT,SUN,18-24,146
3308.0,-7.724836541820747,5,584,HPNT,FRI,00-06,174
1175.0,18.19056588546172,50,123,HJNC,TUE,12-18,137
2392.0,2.9297022429005874,50,54,HPNT,SUN,00-06,97
3004.0,2.588568549608196,20,512,HPNT,MON,00-06,161
3467.0,4.939923240699432,0,131,HPNT,FRI,00-06,133
2739.0,19.825832339437476,0,586,PNIT,TUE,00-06,115
3286.0,29.17852466675707,5,454,HPNT,FRI,18-24,168
1622.0,24.158911965003732,20,563,PNC,SUN,00-06,115
2071.0,22.738815360129273,0,327,PNC,MON,18-24,71
1477.0,11.797603352038216,50,273,HPNT,FRI,12-18,195
1508.0,21.221250063533528,50,117,PNC,SUN,06-12,116
2643.0,14.87430656151124,5,369,PNIT,FRI,18-24,135
2187.0,-0.2687262316062,0,68,HJNC,MON,00-06,46
3210.0,-0.6135234516527177,0,392,PNC,MON,12-18,114
536.0,3.337640309387755,5,392,HPNT,MON,00-06,70
2048.0,30.986120193641597,5,146,HJNC,THU,12-18,96
2826.0,14.633667817087666,20,101,HJNC,SAT,06-12,106
2764.0,23.025741965084123,5,224,HPNT,SAT,12-18,110
3414.0,5.595144191744643,0,387,PNC,SUN,12-18,126
1372.0,8.347209679935137,20,402,PNIT,MON,06-12,91
2321.0,-4.349548961323688,50,440,PNC,SUN,06-12,158
1796.0,-2.2917268980248338,50,164,PNC,SAT,12-18,148
2609.0,27.23104496717655,50,397,PNIT,FRI,00-06,222
1095.0,16.317738425999693,50,50,HJNC,MON,18-24,115
2403.0,5.1889609647718515,0,112,PNIT,TUE,00-06,74
1228.0,26.12830440479957,0,275,PNIT,MON,18-24,43
1865.0,1.0933957537092347,20,472,HPNT,MON,06-12,127
896.0,33.921471437009174,20,68,HPNT,SAT,00-06,69
,5.5167923485776384,50,80,PNC,SUN,06-12,140
2724.0,5.1789929368052405,0,73,HPNT,WED,12-18,91
2135.0,4.0360357491517345,20,260,PNIT,FRI,12-18,152
895.0,-4.504981783407043,0,210,PNIT,SAT,00-06,37
2992.0,-4.998828370059441,5,304,HPNT,SUN,06-12,108
575.0,19.164726554035553,0,163,HPNT,SUN,00-06,34
764.0,29.380312005112117,50,553,HPNT,FRI,00-06,202
3002.0,25.573422962225308,50,269,PNIT,SUN,18-24,185
2319.0,-3.650158269039201,0,406,HJNC,TUE,12-18,102
1217.0,14.551195480642988,20,218,HJNC,THU,00-06,85
3282.0,,20,573,HPNT,WED,12-18,219
1350.0,-7.961741037411515,20,291,PNC,TUE,18-24,74
1890.0,19.537363672314527,50,424,PNC,TUE,06-12,162
643.0,14.081855015615766,20,188,HJNC,FRI,00-06,112
1384.0,-6.308934165483811,0,146,HPNT,WED,12-18,68
895.0,-8.42773391173052,0,196,PNIT,FRI,00-06,72
3495.0,34.53903860342006,5,231,PNC,THU,06-12,103
3438.0,-8.649040053291765,20,106,PNC,SUN,00-06,103
1992.0,10.003771387257185,0,91,PNIT,FRI,00-06,86
1667.0,12.707856107346302,5,592,PNIT,MON,12-18,145
3116.0,-4.722393348979973,50,51,HPNT,FRI,06-12,163
1562.0,-2.3922199702127687,20,337,PNIT,SUN,18-24,108
2656.0,5.831225288465863,0,187,PNIT,MON,06-12,98
1565.0,24.27541442961482,0,561,PNIT,TUE,06-12,97
,12.818709082712001,5,271,HJNC,THU,18-24,72
3482.0,18.70558435488327,0,380,PNIT,SUN,00-06,127
2945.0,34.332854979080366,20,453,PNC,SAT,12-18,150
1133.0,24.56024458909443,0,557,HPNT,MON,00-06,94
1656.0,9.546267416354798,0,176,HPNT,THU,00-06,58
1738.0,,0,314,HPNT,FRI,18-24,107
1232.0,17.844743466845227,50,64,HJNC,SAT,18-24,141
734.0,19.941434378850694,0,275,PNC,FRI,00-06,99
3205.0,,20,154,PNIT,SUN,06-12,141
1250.0,19.018755026674096,0,542,PNC,TUE,12-18,96
3135.0,-8.941037751365556,20,368,HPNT,SUN,06-12,124
1453.0,9.333028875357986,0,268,PNIT,SUN,00-06,72
3039.0,2.552213423306455,50,326,HPNT,SUN,00-06,183
3460.0,-4.1871499640600325,20,390,HPNT,FRI,12-18,168
2042.0,-5.520406923605119,0,501,HPNT,MON,06-12,106
1697.0,17.143647452660037,0,418,PNC,TUE,00-06,116
2176.0,13.562024621867529,5,523,PNC,THU,00-06,141
1691.0,1.4112852648366125,50,239,HPNT,TUE,18-24,132
2717.0,11.192752644763154,50,468,HPNT,THU,12-18,216
1916.0,12.150454183208375,20,544,PNIT,WED,18-24,119
3493.0,-1.2245958802622887,0,88,HPNT,MON,18-24,87
3342.0,19.34418778467428,5,211,HPNT,MON,18-24,93
3181.0,25.14137103737407,50,170,HPNT,THU,00-06,148
1717.0,25.61585934002835,0,448,HPNT,FRI,06-12,132
2040.0,17.111142381655476,50,311,PNC,SAT,18-24,161
2576.0,13.023736213355633,0,178,HPNT,FRI,06-12,115
1945.0,-7.25467856475723,0,589,HJNC,WED,00-06,117
2886.0,2.952408448322263,0,405,HPNT,THU,18-24,111
2019.0,-5.802784894982355,50,481,PNC,WED,00-06,157
1888.0,33.37204223953131,50,114,HJNC,THU,18-24,137
2356.0,-3.9213934198407685,5,267,HJNC,WED,18-24,88
1865.0,-3.170106556700408,50,476,HPNT,THU,00-06,167
999.0,30.03094782487215,0,123,HPNT,MON,12-18,48
2180.0,32.4767727564406,50,509,PNC,WED,12-18,176
1010.0,24.462306765570943,20,474,HJNC,WED,06-12,99
716.0,-9.756778434729856,0,241,HJNC,THU,06-12,56
1824.0,-9.939417806954634,5,238,PNC,TUE,00-06,76
1655.0,7.014534640435286,20,61,HPNT,TUE,00-06,105
2327.0,-3.5472083495098357,20,288,PNIT,MON,00-06,114
2310.0,-9.172623603178122,0,502,PNIT,FRI,12-18,159
2992.0,10.88300102320271,0,432,HJNC,FRI,12-18,163
3423.0,32.43778538331372,20,97,HJNC,MON,18-24,102
1705.0,4.571880870609414,5,366,HPNT,FRI,18-24,117
2714.0,19.751330529291344,0,258,PNIT,SAT,00-06,74
590.0,19.350590890959833,20,596,HJNC,SAT,00-06,110
1213.0,1.2986046649325491,0,168,HPNT,SAT,06-12,24
2381.0,19.269136197073895,0,364,PNIT,SUN,12-18,112
538.0,-0.444971157089892,0,85,PNC,SUN,00-06,31
672.0,-4.509666389039993,0,512,HJNC,SAT,12-18,97
1152.0,21.562247850186054,0,452,PNC,THU,00-06,56
1253.0,-4.895163230323747,0,156,PNIT,TUE,18-24,57
1743.0,34.86091483652099,20,88,HPNT,MON,00-06,93
1581.0,-1.7446419482396802,50,229,HPNT,THU,18-24,125
2183.0,16.73638382404059,0,61,PNIT,SAT,06-12,74
3023.0,8.511855713566522,20,388,PNC,MON,06-12,142
955.0,-4.31261099174498,0,597,HPNT,TUE,06-12,87
1328.0,-8.747024159016398,0,175,HJNC,FRI,00-06,92
1394.0,18.0229527031775,0,112,PNC,THU,06-12,73
1884.0,26.30409037051067,0,131,PNC,TUE,00-06,58
2458.0,27.890704767803477,50,348,HJNC,MON,12-18,181
2934.0,11.72210628846205,5,83,PNIT,WED,18-24,115
2496.0,24.985496023207354,0,98,HPNT,THU,12-18,87
2895.0,20.278121006984513,50,106,PNC,SUN,00-06,158
689.0,22.591453737460995,50,158,HPNT,MON,06-12,111
1004.0,12.166955234981636,5,566,HPNT,MON,18-24,70
1714.0,18.50352831089572,0,73,PNC,SUN,06-12,46
2031.0,26.248666110922564,5,270,PNIT,TUE,12-18,121
1323.0,7.904787900066037,5,364,PNC,MON,00-06,68
1428.0,26.269050539041267,50,343,PNIT,THU,18-24,167
1433.0,16.640757925507828,0,59,HJNC,SAT,18-24,56
1640.0,-2.5344539033146187,0,530,PNIT,SUN,00-06,80
633.0,-8.889212924893693,5,316,PNIT,THU,00-06,43
2605.0,6.323912017961842,5,137,PNC,SUN,18-24,64
1184.0,14.601334773335292,0,504,HPNT,MON,12-18,97
3219.0,27.79191584915698,0,582,HPNT,TUE,12-18,136
2720.0,-4.263144393688921,50,197,PNIT,THU,06-12,177
2352.0,26.00928564576106,0,480,PNIT,WED,18-24,87
1314.0,28.835407073025216,20,291,PNC,SAT,00-06,82
1672.0,-3.21906308496248,5,115,PNIT,SUN,00-06,85
579.0,28.321744368689856,0,427,PNC,FRI,00-06,90
3433.0,34.61541055292564,0,437,HJNC,TUE,00-06,128
702.0,22.707747397170692,20,258,PNIT,TUE,18-24,86
3311.0,25.31463568212446,50,464,HJNC,FRI,12-18,225
1752.0,34.748687040149306,0,65,PNIT,FRI,06-12,93
2199.0,17.24665627366754,5,346,PNIT,THU,12-18,125
1750.0,3.8548871907312225,5,269,HJNC,MON,06-12,89
2182.0,27.688887533422502,0,416,HJNC,MON,00-06,85
2055.0,17.651859988023407,0,278,PNC,WED,00-06,83
,16.153794067443044,0,489,PNC,SAT,18-24,108
1756.0,1.4135999981317227,50,581,HJNC,SUN,00-06,179
2049.0,24.0350421312299,50,499,PNIT,MON,18-24,164
1666.0,-6.324972586295669,20,85,PNC,WED,18-24,78
1896.0,31.592918185759757,5,471,PNIT,WED,18-24,117
3203.0,4.662055734671814,0,238,HPNT,TUE,00-06,68
970.0,-4.25014062445043,50,227,PNC,TUE,00-06,121
1535.0,9.906493989608848,0,364,PNC,SAT,12-18,106
1853.0,-8.088854083456008,0,69,PNC,THU,06-12,37
3283.0,20.808178741923484,0,431,HPNT,FRI,12-18,174
3331.0,30.621747970041028,50,192,HJNC,FRI,00-06,207
1467.0,27.676835321232893,50,111,PNIT,SAT,06-12,123
857.0,-4.2683736948453515,0,291,HPNT,WED,18-24,60
1167.0,-4.317798830152066,50,287,HJNC,SAT,06-12,161
872.0,26.604551704591884,0,180,PNC,FRI,18-24,65
1531.0,31.591442357140217,0,172,HJNC,WED,00-06,37
1645.0,10.730142342507012,20,489,HJNC,FRI,06-12,145
1871.0,12.453700261119469,5,391,HJNC,THU,18-24,79
,4.321791862357665,0,468,PNIT,TUE,12-18,147
589.0,30.241930321538632,20,504,HJNC,TUE,12-18,115
3245.0,19.02063073815602,0,247,HJNC,WED,18-24,108
,,5,331,HJNC,SAT,12-18,95
3279.0,3.445229197441323,0,50,HJNC,FRI,12-18,120
1368.0,30.104003287862106,0,381,HPNT,MON,06-12,61
540.0,,20,261,HPNT,THU,12-18,76
1239.0,4.522695772698729,0,136,HJNC,FRI,06-12,94
2446.0,14.946050654736606,0,110,HJNC,SUN,00-06,77
3049.0,-3.3302142055303916,50,144,HJNC,MON,12-18,174
1724.0,-5.85555606101846,0,196,PNC,THU,00-06,73
1428.0,26.6874348990752,0,295,HJNC,THU,12-18,71
2536.0,30.24819748918283,0,346,HJNC,TUE,18-24,82
3008.0,27.062288935918524,50,172,HPNT,WED,18-24,147
3279.0,30.445455038180647,50,505,HPNT,FRI,00-06,235
3299.0,14.890038697626718,0,448,HPNT,THU,00-06,111
1424.0,26.551615444565385,50,280,PNIT,FRI,00-06,149
3456.0,7.281918727599518,5,583,PNC,THU,18-24,146
2081.0,19.98205376655673,0,451,HJNC,SAT,00-06,105
889.0,34.4975989125124,5,179,HPNT,TUE,18-24,51
2117.0,0.1577475727607336,20,341,PNIT,WED,00-06,133
3430.0,7.545488583098628,5,325,HJNC,MON,06-12,130
755.0,11.602131978953853,0,425,HJNC,MON,06-12,84
1208.0,-3.7893030840976722,50,104,HPNT,SAT,12-18,151
2338.0,-6.353262529072445,50,75,HJNC,SUN,06-12,142
2444.0,27.337528984473096,0,490,HJNC,TUE,00-06,89
,33.95574677724138,50,246,HJNC,THU,06-12,164
509.0,8.21262787233464,5,292,HPNT,TUE,06-12,49
3371.0,-6.0557573712406025,20,239,PNIT,WED,00-06,117
1297.0,,0,325,HJNC,MON,06-12,59
1376.0,30.10931928621344,0,458,PNIT,FRI,00-06,91
1528.0,10.871641237745596,5,389,HJNC,MON,06-12,100
1515.0,4.401229245307636,5,202,HPNT,SUN,00-06,52
2324.0,11.440757205772979,5,447,PNIT,SUN,18-24,120
873.0,4.3236842611556305,0,493,HPNT,SUN,18-24,96
2693.0,12.006609888842899,0,476,PNC,SUN,12-18,119
723.0,28.680037861307156,50,536,HJNC,WED,06-12,144
1762.0,16.653561697794306,50,253,PNC,THU,12-18,173
2724.0,21.259419776457893,20,161,PNC,TUE,00-06,104
2302.0,6.410180430545147,0,374,PNC,MON,18-24,81
1352.0,23.23276453297334,50,307,HJNC,SUN,00-06,149
562.0,19.997768819571753,20,577,HPNT,MON,12-18,117
1740.0,-4.61971010115746,20,399,PNC,SUN,00-06,146
3374.0,15.768928390201307,5,484,PNIT,FRI,00-06,171
3342.0,1.553457333939111,0,475,HJNC,TUE,00-06,134
1188.0,26.18430513351168,5,329,HPNT,FRI,00-06,102
1984.0,,0,420,HPNT,FRI,18-24,149
2133.0,34.76078743384192,50,298,PNC,SUN,00-06,146
2652.0,-5.83748029274663,20,230,HJNC,THU,00-06,127
1010.0,25.115653823307134,0,127,PNC,MON,18-24,22
884.0,20.31657800939704,50,385,PNIT,SAT,00-06,175
904.0,24.537447376581746,20,99,HPNT,TUE,00-06,80
3370.0,3.838840797070535,20,134,HPNT,THU,12-18,126
1017.0,12.142452022208026,5,53,HJNC,SAT,18-24,51
975.0,,0,366,HPNT,THU,06-12,82
2500.0,0.46435992293847406,0,160,HJNC,SUN,00-06,62
3256.0,0.17149385548934326,50,383,PNC,SUN,12-18,201
2168.0,14.797292898271955,20,182,PNIT,THU,18-24,86
2393.0,13.56036107884351,0,168,HJNC,WED,00-06,81
3318.0,2.701811168581978,0,399,PNC,WED,06-12,118
1960.0,3.413404273617024,50,591,PNIT,THU,00-06,183
3224.0,2.5030323442954465,5,104,HPNT,WED,12-18,100
1213.0,24.718042789931943,0,410,PNIT,TUE,18-24,72
582.0,19.335538950310728,0,502,PNIT,MON,12-18,81
1668.0,27.458773253461374,0,379,PNIT,SAT,18-24,88
3004.0,33.89628627413098,0,268,HPNT,SUN,06-12,81
2401.0,11.33739333223939,20,257,HJNC,TUE,00-06,101
2548.0,-6.998775336754802,0,134,HJNC,MON,12-18,106
550.0,-7.835846031458406,0,294,PNIT,WED,06-12,43
1184.0,3.3049267672228613,20,384,PNC,SAT,06-12,128
1216.0,31.96450652086029,0,261,PNC,TUE,00-06,63
1969.0,13.544587473689369,20,232,PNIT,FRI,12-18,125
948.0,2.2303932236058124,0,182,PNIT,SUN,00-06,27
1380.0,7.962505752995881,50,399,PNC,THU,00-06,143
987.0,16.936779833210185,50,331,PNIT,SUN,18-24,148
2323.0,19.3827346162029,0,342,PNIT,MON,18-24,100
2581.0,-3.0736220597692734,0,318,HJNC,MON,00-06,86
2642.0,33.966425444532916,5,246,HJNC,FRI,18-24,143
2074.0,14.514750214225497,20,586,PNIT,FRI,12-18,195
2701.0,-3.8940256993474316,0,69,PNIT,THU,18-24,66
749.0,30.21358640057602,50,454,HPNT,WED,06-12,162
1173.0,-6.641270601425704,50,164,HJNC,SUN,00-06,112
937.0,,20,75,PNIT,TUE,00-06,74
2665.0,34.84545453300421,5,444,HPNT,TUE,12-18,145
1270.0,21.519430962042676,0,430,HPNT,TUE,00-06,87
767.0,24.670124948329537,0,572,HPNT,WED,18-24,80
2484.0,5.178627641036886,5,588,HPNT,SUN,06-12,139
1577.0,32.37095837302702,5,132,HJNC,SUN,00-06,89
735.0,13.837128474876543,5,599,HPNT,THU,18-24,89
888.0,22.957480096889967,50,494,HJNC,TUE,06-12,153
1262.0,31.584847216007574,20,136,HPNT,MON,00-06,92
2348.0,33.88309891889787,5,436,HPNT,MON,00-06,104
2948.0,27.494196046850348,20,447,PNC,MON,00-06,139
1123.0,3.6357878141913496,0,335,HJNC,FRI,06-12,78
3314.0,33.494638244843706,0,418,PNC,FRI,00-06,122
3466.0,18.26537890596073,0,471,PNC,WED,00-06,109
1752.0,31.87891143583819,0,492,HPNT,TUE,18-24,107
3400.0,20.424726161645832,0,569,HJNC,FRI,18-24,149
1077.0,3.825753283147421,5,337,PNIT,MON,18-24,80
2622.0,6.651103586426718,5,144,HPNT,FRI,18-24,136
934.0,14.771229969632323,50,90,HJNC,SUN,00-06,115
2650.0,25.550667870194687,0,380,PNC,MON,06-12,87
1263.0,4.309214810315073,5,204,HJNC,TUE,00-06,61
3285.0,16.087902476038643,0,553,HPNT,SUN,12-18,156
3353.0,5.553124710938068,20,324,HJNC,WED,06-12,145
1829.0,26.70962320857982,0,228,PNC,THU,12-18,91
2645.0,11.002764219557768,0,186,HJNC,THU,00-06,90
3345.0,-6.547472791620165,0,229,HJNC,SUN,06-12,114
1858.0,-2.5276365333308632,20,231,PNC,MON,06-12,93
3406.0,,0,308,HPNT,FRI,18-24,159
2982.0,12.468632570644637,20,292,PNIT,FRI,00-06,163
946.0,-5.214821619329777,5,145,PNC,MON,12-18,37
2517.0,-4.863701381066555,5,246,PNC,TUE,06-12,89
1831.0,32.347171701726964,5,575,HPNT,SUN,06-12,109
748.0,29.269478247922493,20,436,HPNT,MON,18-24,114
665.0,10.34389685651147,20,457,HJNC,TUE,06-12,90
1858.0,34.36123943825926,20,318,PNC,WED,18-24,111
1519.0,-9.99160623232016,0,220,HJNC,WED,06-12,41
1041.0,17.62907553230272,20,219,HJNC,SUN,06-12,70
1258.0,17.73926798173415,5,208,HPNT,MON,00-06,75
2628.0,10.584937514144968,0,558,HPNT,WED,06-12,100
2680.0,7.862658782043177,20,496,HJNC,FRI,18-24,187
1296.0,10.492241096627343,0,131,PNC,TUE,18-24,66
3447.0,,5,106,PNC,THU,18-24,115
637.0,22.872161486703476,20,568,HJNC,THU,12-18,152
2731.0,-3.909005426202217,0,161,PNIT,WED,06-12,92
1853.0,-1.1062350733991426,0,97,PNIT,TUE,00-06,63
3332.0,-1.8766797223409384,0,425,HPNT,FRI,00-06,158
2375.0,1.8111763304569042,50,82,PNC,THU,12-18,161
568.0,13.636628845171249,0,553,HJNC,FRI,06-12,101
3093.0,-4.995606369780157,0,52,HJNC,FRI,18-24,118
2600.0,29.067618289692682,0,535,PNC,THU,12-18,142
1973.0,3.3812689088812533,5,565,HPNT,THU,12-18,146
704.0,-2.6857905639081467,0,91,HPNT,WED,18-24,30
2673.0,,0,58,PNIT,SUN,12-18,87
542.0,-8.286116473030633,20,191,PNC,TUE,12-18,93
2406.0,17.898585419337387,0,485,PNC,MON,18-24,104
2658.0,21.41892938044249,50,76,HJNC,TUE,06-12,188
1260.0,-0.3287560875976361,50,92,PNC,MON,00-06,148
3395.0,-8.111616695036457,0,180,PNIT,THU,00-06,95
2642.0,6.364041151375233,0,265,PNC,FRI,18-24,117
2494.0,-5.563259639112859,0,569,HJNC,TUE,18-24,123
2435.0,-4.7584967646998315,0,394,PNIT,FRI,06-12,121
1399.0,1.4417554150189051,0,557,HJNC,TUE,12-18,106
859.0,3.296056608204168,20,462,PNC,SUN,06-12,104
3447.0,13.848665345963926,50,295,HPNT,SAT,12-18,197
2219.0,20.52763484763559,0,498,PNC,TUE,12-18,126
780.0,16.674692339158316,50,70,PNC,FRI,06-12,143
2387.0,,0,457,HJNC,SAT,18-24,55
1166.0,-2.2561285396318107,50,506,HPNT,WED,18-24,130
592.0,,0,493,PNC,SUN,06-12,58
1171.0,15.125854177885113,50,314,PNIT,THU,12-18,164
2469.0,29.147202480396004,50,233,PNIT,WED,12-18,166
560.0,6.719593009394348,0,276,HJNC,WED,12-18,103
3181.0,17.648000334409573,0,597,HJNC,TUE,12-18,166
1528.0,13.564853722457485,0,295,HPNT,THU,06-12,99
1989.0,4.360557041920815,0,122,HJNC,SUN,00-06,75
1103.0,11.146191741511792,0,199,HPNT,SAT,18-24,28
1181.0,12.612089457211944,5,562,PNC,TUE,18-24,79
3081.0,-0.9653061359494632,5,118,PNIT,MON,00-06,83
1928.0,4.17546675695292,5,279,PNIT,TUE,12-18,86
3385.0,25.6134387728139,0,121,PNIT,SAT,00-06,106
3192.0,31.210470775435724,0,446,HJNC,FRI,00-06,146
2780.0,,0,133,HJNC,SUN,00-06,81
1023.0,3.8137526994058177,0,348,PNC,SUN,18-24,85
2893.0,-1.216127594265286,0,342,HJNC,TUE,18-24,130
3093.0,20.532102589276157,5,272,HPNT,MON,00-06,102
2468.0,4.539486574985178,50,265,PNIT,TUE,00-06,140
1601.0,34.448729259463484,50,280,PNC,SAT,00-06,127
2253.0,4.655816092877895,20,454,HPNT,SUN,12-18,167
2336.0,7.736122105218268,0,218,HPNT,MON,12-18,102
3341.0,17.150038829541565,5,378,HJNC,THU,12-18,128
2796.0,26.075793193608725,0,475,HJNC,SAT,18-24,124
2594.0,11.128339940553516,0,245,PNIT,SUN,06-12,70
1644.0,9.019521520503126,50,575,PNC,TUE,00-06,148
2761.0,34.803702511766375,0,126,HPNT,SUN,00-06,47
2786.0,-9.5277861487025,0,326,HJNC,MON,06-12,76
1579.0,30.277937998306058,20,515,HJNC,SAT,00-06,140
2897.0,-3.2886628327118155,5,497,PNC,THU,12-18,142
606.0,25.366637429401102,0,369,PNC,FRI,12-18,108
3378.0,17.80692019308341,20,209,HJNC,WED,06-12,131
547.0,5.383127847414142,0,541,HJNC,MON,12-18,79
836.0,29.324372998445824,50,362,PNIT,FRI,06-12,160
1549.0,-9.419174740855361,0,210,PNC,THU,12-18,76
3351.0,0.20107934337156586,50,357,HPNT,FRI,00-06,203
